Employee_ID,Age,Gender,Department,Job_Role,Education,Monthly_Salary,Years_At_Company,Total_Working_Years,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Performance_Rating,Overtime,Business_Travel,Promotion_Last_5Yrs,Training_Hours,Projects_Handled,Absence_Days,Late_Days,Team_Size,Engagement_Score,Joining_Date,Last_Promotion_Date,Attrition
EMP113104,34,Male,Customer Support,Support Specialist,Bachelor's,32900,2.5,8.2,4,3,2,4,No,None,No,32.0,4,1,5,3,76.1,2024-01-30,,No
EMP113105,39,Female,Marketing,Marketing Executive,Diploma,36900,11.6,12.8,3,3,4,3,No,Frequently,No,28.0,4,8,2,1,74.9,2014-12-24,,No
EMP113106,36,Male,Operations,Operations Manager,Master's,66100,5.6,7.1,2,4,3,3,No,Frequently,Yes,21.0,6,12,0,11,67.5,2020-12-24,2023-03-25,No
EMP113107,45,Female,Finance,Finance Manager,Master's,69800,2.0,12.4,2,4,3,3,No,None,No,37.0,5,7,0,9,70.2,2024-07-31,,No
EMP113108,36,Male,Research & Development,Research Scientist,Diploma,53400,4.9,13.3,2,3,2,3,Yes,None,No,18.0,4,5,1,2,55.8,2021-09-05,,No
EMP113109,31,Female,Research & Development,Product Analyst,High School,52600,3.3,7.8,3,4,4,4,No,None,No,22.0,4,9,2,3,83.2,2023-04-13,,No
EMP113110,29,Female,Sales,Sales Manager,Master's,54900,5.1,5.1,4,4,2,4,No,None,No,39.0,7,0,2,6,83.5,2021-06-24,,No
EMP113111,21,Male,Technology,QA Engineer,Bachelor's,54300,0.0,0.0,4,3,3,4,No,None,No,35.0,4,3,2,1,81.6,2026-07-31,,No
EMP113112,29,Female,Operations,Operations Executive,Bachelor's,35700,5.1,5.1,3,3,4,3,No,Rarely,No,52.0,5,9,3,1,78.9,2021-06-24,,No
EMP113113,24,Male,Sales,Business Development Executive,Master's,34000,2.5,2.5,4,3,3,3,Yes,Rarely,No,52.0,6,12,4,5,81.4,2024-01-30,,Yes
EMP113114,33,Male,Finance,Senior Accountant,Bachelor's,60800,2.8,9.6,2,4,1,4,No,None,No,36.0,4,7,2,4,63.0,2023-10-12,,No
EMP113115,21,Male,Operations,Operations Manager,High School,50500,0.0,0.0,3,2,2,2,Yes,None,No,22.0,1,0,1,6,54.7,2026-07-31,,No
EMP113116,35,Male,Operations,Operations Manager,Master's,43500,0.6,7.6,4,3,2,4,No,Rarely,No,51.0,5,3,1,6,79.2,2025-12-24,,No
EMP113117,31,Female,Technology,IT Support Specialist,PhD,38400,2.5,7.5,4,3,1,3,No,None,Yes,33.0,3,11,0,3,68.2,2024-01-30,2026-05-30,No
EMP113118,44,Female,Operations,Supply Chain Analyst,Master's,40900,0.5,10.4,3,3,3,4,Yes,Frequently,No,59.0,4,1,2,1,78.1,2026-01-29,,Yes
EMP113119,39,Female,Research & Development,Product Manager,PhD,73200,0.7,16.0,3,3,3,3,Yes,None,No,28.0,2,4,1,3,69.9,2025-11-17,,No
EMP113120,43,Male,Technology,Data Engineer,Diploma,63000,2.7,11.9,4,4,3,3,No,None,Yes,13.0,2,11,1,3,81.2,2023-11-18,2025-03-22,No
EMP113121,34,Male,Operations,Operations Executive,Master's,31400,1.7,7.1,3,3,4,4,Yes,None,No,33.0,7,9,3,5,78.8,2024-11-17,,No
EMP113122,41,Female,Sales,Sales Manager,Master's,61300,0.2,15.9,4,4,3,4,No,None,No,46.0,5,4,4,13,89.7,2026-05-19,,Yes
EMP113123,34,Female,Sales,Account Executive,Bachelor's,33500,3.0,8.3,3,4,3,3,Yes,Frequently,No,12.0,4,10,2,1,73.5,2023-07-31,,No
EMP113124,27,Female,Operations,Operations Executive,Diploma,25100,2.5,4.5,3,2,3,3,Yes,Rarely,No,42.0,2,8,1,2,66.0,2024-01-30,,No
EMP113125,30,Male,Sales,Business Development Executive,Master's,30000,2.5,5.5,3,2,2,4,No,None,No,48.0,6,6,4,3,65.0,2024-01-30,,No
EMP113126,38,Male,Sales,Sales Executive,Bachelor's,34500,2.7,9.4,3,3,3,3,No,Frequently,Yes,58.0,5,6,2,1,74.9,2023-11-18,2024-12-10,No
EMP113127,38,Female,Sales,Sales Executive,Bachelor's,32600,6.2,12.2,3,4,2,3,No,Rarely,Yes,30.0,7,9,5,5,71.5,2020-05-18,2023-02-03,No
EMP113128,36,Male,Operations,Process Analyst,Bachelor's,46700,4.3,11.5,3,3,3,3,No,Frequently,No,47.0,4,15,3,1,73.1,2022-04-12,,No
EMP113129,35,Female,Marketing,Marketing Analyst,Bachelor's,48600,0.5,9.9,3,4,2,3,No,Rarely,No,56.0,5,9,3,4,75.8,2026-01-29,,Yes
EMP113130,36,Male,Technology,QA Engineer,Bachelor's,47300,6.4,7.2,3,3,2,3,Yes,Rarely,No,41.0,3,8,6,4,67.1,2020-03-06,,No
EMP113131,27,Male,Operations,Operations Executive,Diploma,33000,0.4,4.9,4,4,4,4,No,Frequently,No,26.0,4,14,3,1,91.3,2026-03-07,,Yes
EMP113132,35,Female,Technology,IT Support Specialist,Bachelor's,47200,2.6,8.5,2,2,2,3,No,None,No,40.0,4,6,5,2,53.2,2023-12-24,,No
EMP113133,31,Female,Operations,Process Analyst,Bachelor's,25000,4.5,7.2,1,3,3,3,No,Rarely,No,27.0,8,5,2,3,54.8,2022-01-29,,No
EMP113134,33,Male,Finance,Senior Accountant,Master's,51400,8.6,8.6,3,3,2,3,No,Rarely,No,11.0,5,9,3,2,62.1,2017-12-24,,Yes
EMP113135,21,Male,Operations,Process Analyst,Diploma,28100,0.0,0.0,3,3,4,4,No,Rarely,No,31.0,3,10,3,4,78.4,2026-07-31,,No
EMP113136,37,Male,Research & Development,Product Manager,PhD,73100,5.0,10.2,3,4,2,3,No,Rarely,No,5.0,4,4,1,10,67.3,2021-07-31,,No
EMP113137,23,Female,Research & Development,Product Manager,Bachelor's,64600,2.0,2.0,4,3,3,4,No,Rarely,No,52.0,2,7,4,7,84.4,2024-07-31,,No
EMP113138,23,Female,Sales,Account Executive,Master's,27300,2.0,2.0,3,3,3,4,Yes,None,No,47.0,12,10,1,1,76.1,2024-07-31,,No
EMP113139,37,Male,Customer Support,Team Leader,Master's,40400,3.3,9.9,2,3,3,3,Yes,Rarely,No,69.0,4,17,6,10,67.8,2023-04-13,,No
EMP113140,21,Male,Sales,Account Executive,Master's,27100,0.0,0.0,3,2,3,3,No,None,No,31.0,6,6,5,4,64.2,2026-07-31,,No
EMP113141,40,Female,Research & Development,Product Manager,Diploma,56500,4.9,9.9,3,3,3,3,No,Rarely,Yes,42.0,8,4,2,7,72.2,2021-09-05,2026-01-31,No
EMP113142,28,Female,Technology,Software Engineer,PhD,42300,3.2,4.4,4,2,1,3,Yes,None,No,37.0,4,6,5,4,62.7,2023-05-19,,Yes
EMP113143,39,Female,Finance,Finance Manager,Bachelor's,63700,3.8,11.8,4,4,4,2,Yes,None,Yes,5.0,6,6,1,10,81.8,2022-10-12,2025-05-06,No
EMP113144,23,Female,Sales,Account Executive,Bachelor's,22500,2.0,2.0,4,4,2,3,Yes,None,No,16.0,8,6,0,4,76.7,2024-07-31,,No
EMP113145,30,Male,Sales,Sales Executive,Bachelor's,33400,4.3,8.0,3,1,3,3,No,None,No,24.0,4,9,4,5,56.8,2022-04-12,,No
EMP113146,40,Male,Marketing,Marketing Executive,Bachelor's,36400,1.1,9.0,3,3,3,4,No,None,No,31.0,8,9,2,2,73.4,2025-06-24,,Yes
EMP113147,32,Male,Research & Development,Product Analyst,Diploma,38800,2.9,6.8,4,4,4,5,Yes,None,Yes,92.0,6,9,1,5,100.0,2023-09-06,2025-01-25,No
EMP113148,27,Female,Operations,Process Analyst,Bachelor's,25000,2.0,3.2,3,3,4,4,No,None,No,54.0,5,6,0,3,82.2,2024-07-31,,No
EMP113149,38,Male,Marketing,Digital Marketing Specialist,PhD,33900,0.7,8.2,3,3,3,4,No,None,No,62.0,3,5,1,1,78.2,2025-11-17,,No
EMP113150,21,Male,Marketing,Digital Marketing Specialist,Master's,31800,0.0,0.0,4,1,3,4,No,None,No,54.0,6,6,3,1,72.2,2026-07-31,,No
EMP113151,43,Male,Technology,Software Engineer,Bachelor's,66300,5.6,19.8,4,3,4,5,No,None,No,36.0,7,4,1,1,89.8,2020-12-24,,No
EMP113152,25,Male,Sales,Business Development Executive,Bachelor's,24700,0.3,2.6,3,2,4,4,No,Rarely,No,51.0,7,11,4,2,75.5,2026-04-12,,No
EMP113153,46,Male,Sales,Business Development Executive,Bachelor's,33200,3.9,14.4,4,2,3,4,Yes,None,No,46.0,1,18,4,3,77.2,2022-09-06,,No
EMP113154,40,Female,Finance,Financial Analyst,Bachelor's,37600,3.7,13.2,4,2,4,4,No,Rarely,No,47.0,2,9,1,3,82.3,2022-11-18,,No
EMP113155,32,Female,Technology,Data Analyst,Master's,49300,2.5,9.9,4,3,3,4,Yes,Rarely,No,39.0,3,8,3,5,82.2,2024-01-30,,Yes
EMP113156,37,Male,Sales,Sales Executive,High School,31200,2.7,10.0,3,3,1,3,Yes,None,No,26.0,4,21,0,4,59.6,2023-11-18,,No
EMP113157,21,Male,Sales,Sales Manager,Bachelor's,38600,0.0,0.0,2,3,2,2,No,Frequently,No,37.0,7,13,1,8,55.9,2026-07-31,,No
EMP113158,28,Male,Sales,Sales Manager,High School,54600,4.7,5.3,4,2,3,5,No,Rarely,No,35.0,7,11,4,8,78.3,2021-11-17,,No
EMP113159,30,Male,Research & Development,Research Analyst,Master's,31100,2.9,7.4,1,2,4,4,No,None,No,65.0,7,7,2,1,62.0,2023-09-06,,No
EMP113160,37,Female,Sales,Sales Manager,Bachelor's,45600,2.2,9.2,3,3,3,2,No,None,No,8.0,4,10,2,8,63.6,2024-05-18,,No
EMP113161,34,Female,Operations,Supply Chain Analyst,High School,32100,0.5,8.5,2,4,3,2,No,Rarely,No,33.0,4,8,2,4,66.5,2026-01-29,,No
EMP113162,32,Male,Operations,Operations Executive,Master's,35600,9.2,9.2,3,3,4,4,No,Frequently,No,63.0,1,7,2,4,83.2,2017-05-19,,No
EMP113163,30,Male,Operations,Process Analyst,Bachelor's,32900,5.1,6.4,2,3,4,4,No,Frequently,No,49.0,5,13,2,5,73.9,2021-06-24,,No
EMP113164,32,Female,Sales,Account Executive,Diploma,37100,0.6,7.6,3,2,1,3,Yes,Rarely,No,14.0,11,8,3,2,51.3,2025-12-24,,No
EMP113165,34,Female,Technology,IT Support Specialist,Bachelor's,58200,8.3,9.1,2,4,1,4,No,Frequently,No,20.0,2,8,3,2,60.3,2018-04-12,,No
EMP113166,40,Female,Sales,Account Executive,Bachelor's,37800,4.8,9.6,1,3,4,3,No,None,No,22.0,4,8,5,1,58.9,2021-10-12,,No
EMP113167,37,Female,Finance,Finance Manager,Bachelor's,52000,2.2,9.8,4,3,4,4,No,Rarely,Yes,69.0,6,0,3,13,90.8,2024-05-18,2026-07-14,No
EMP113168,38,Female,Technology,IT Support Specialist,Bachelor's,52100,3.3,11.2,3,3,3,4,No,Rarely,No,31.0,6,8,2,3,73.4,2023-04-13,,No
EMP113169,46,Male,Operations,Operations Manager,Master's,50500,4.1,19.5,3,4,3,4,Yes,None,Yes,46.0,6,10,1,14,82.2,2022-06-24,2023-11-15,No
EMP113170,38,Male,Marketing,Marketing Analyst,Diploma,36300,2.0,9.2,4,3,3,3,Yes,None,No,34.0,9,12,4,2,78.4,2024-07-31,,No
EMP113171,35,Female,Operations,Supply Chain Analyst,Bachelor's,49200,3.0,12.4,4,3,3,4,No,Rarely,No,37.0,6,5,1,3,81.9,2023-07-31,,Yes
EMP113172,40,Female,Finance,Accountant,Master's,51900,1.0,8.9,4,4,2,3,No,Rarely,No,8.0,5,3,1,5,75.3,2025-07-31,,No
EMP113173,33,Male,Finance,Accountant,Diploma,36100,5.3,5.8,3,4,3,3,No,None,No,8.0,5,3,2,3,72.8,2021-04-12,,No
EMP113174,34,Female,Customer Support,Team Leader,Master's,43500,3.7,9.3,3,4,1,4,Yes,Frequently,No,41.0,2,7,3,14,71.3,2022-11-18,,No
EMP113175,45,Male,Technology,Data Analyst,Master's,58200,7.1,12.2,3,3,2,3,No,Frequently,Yes,5.0,4,9,2,5,61.1,2019-06-25,2025-05-10,No
EMP113176,35,Female,Marketing,Marketing Analyst,High School,47700,1.0,7.2,3,4,3,3,No,None,No,42.0,7,8,1,5,78.5,2025-07-31,,Yes
EMP113177,40,Male,Marketing,Marketing Executive,Bachelor's,36700,5.4,14.2,4,3,2,4,No,None,No,58.0,5,13,1,4,80.4,2021-03-07,,No
EMP113178,44,Male,Finance,Financial Analyst,High School,52400,5.2,20.6,4,4,3,3,No,None,No,9.0,8,0,4,2,80.5,2021-05-19,,Yes
EMP113179,48,Female,Technology,Data Engineer,Master's,51700,3.3,17.5,3,4,3,3,No,Frequently,No,46.0,8,8,1,2,79.2,2023-04-13,,No
EMP113180,21,Male,Human Resources,HR Business Partner,Bachelor's,43400,0.0,0.0,4,4,3,4,Yes,Rarely,No,41.0,4,5,1,2,88.8,2026-07-31,,No
EMP113181,21,Male,Sales,Account Executive,Diploma,30000,0.0,0.0,3,1,2,5,No,Rarely,No,58.0,5,4,5,5,63.4,2026-07-31,,Yes
EMP113182,25,Male,Sales,Business Development Executive,Diploma,34300,2.2,2.2,4,3,4,3,Yes,Rarely,No,28.0,4,3,2,1,82.4,2024-05-18,,No
EMP113183,21,Male,Sales,Sales Executive,Master's,24500,0.0,0.0,3,4,1,4,No,None,No,58.0,7,6,4,1,74.2,2026-07-31,,Yes
EMP113184,60,Female,Technology,Data Analyst,PhD,64400,0.4,34.9,1,4,3,2,No,None,No,51.0,4,2,1,5,62.0,2026-03-07,,No
EMP113185,43,Female,Human Resources,HR Manager,Bachelor's,46700,4.0,11.9,2,4,3,3,No,None,No,58.0,5,7,4,9,73.7,2022-07-31,,No
EMP113186,30,Non-Binary,Customer Support,Team Leader,High School,39100,3.2,5.4,3,1,3,3,No,Rarely,No,51.0,4,11,2,5,61.2,2023-05-19,,No
EMP113187,35,Male,Technology,Software Engineer,Bachelor's,73700,6.1,12.3,2,2,2,4,No,None,No,22.0,4,7,2,1,53.2,2020-06-24,,No
EMP113188,28,Female,Research & Development,Product Manager,Diploma,82100,2.4,5.7,4,2,4,4,No,Frequently,Yes,39.0,4,11,4,9,81.0,2024-03-06,2026-06-02,No
EMP113189,24,Female,Research & Development,Product Analyst,Bachelor's,32200,3.0,3.0,2,4,4,4,Yes,None,No,72.0,4,9,2,1,82.0,2023-07-31,,Yes
EMP113190,21,Male,Research & Development,Research Analyst,Master's,36300,0.0,0.0,4,3,2,4,No,Frequently,No,57.0,2,12,1,3,80.2,2026-07-31,,No
EMP113191,21,Female,Customer Support,Team Leader,Bachelor's,44500,0.0,0.0,4,4,4,3,No,None,No,27.0,4,6,1,12,88.5,2026-07-31,,No
EMP113192,40,Female,Finance,Finance Manager,Bachelor's,70500,1.7,8.6,4,3,4,4,Yes,None,No,61.0,5,12,3,7,90.8,2024-11-17,,No
EMP113193,29,Female,Sales,Sales Executive,Bachelor's,25100,1.3,6.4,4,4,3,5,Yes,Rarely,No,46.0,5,1,1,4,92.7,2025-04-12,,No
EMP113194,27,Male,Operations,Supply Chain Analyst,Bachelor's,35600,5.8,5.8,3,4,1,3,Yes,None,Yes,27.0,3,6,2,3,66.0,2020-10-12,2023-07-11,No
EMP113195,49,Male,Operations,Operations Executive,Bachelor's,32700,2.0,13.3,3,2,3,4,No,Rarely,No,82.0,1,6,3,5,72.0,2024-07-31,,No
EMP113196,37,Female,Customer Support,Customer Support Executive,Diploma,27000,4.7,7.5,4,1,4,4,Yes,None,No,61.0,5,4,2,4,78.2,2021-11-17,,Yes
EMP113197,44,Female,Research & Development,Research Analyst,Master's,47600,3.5,15.4,3,3,3,3,No,Rarely,Yes,17.0,6,16,1,1,68.1,2023-01-30,2025-01-18,No
EMP113198,29,Female,Human Resources,HR Manager,Master's,54300,8.0,8.0,2,4,3,3,No,Rarely,No,27.0,6,8,0,10,68.5,2018-07-31,,No
EMP113199,43,Male,Technology,IT Support Specialist,Bachelor's,53200,7.0,19.2,3,2,3,4,No,Rarely,No,40.0,7,7,3,1,68.7,2019-07-31,,No
EMP113200,39,Female,Technology,Data Analyst,High School,56900,3.8,10.8,4,3,1,4,No,None,No,57.0,10,8,2,3,75.2,2022-10-12,,No
EMP113201,23,Male,Sales,Sales Executive,Master's,23700,2.0,2.0,2,1,2,2,No,None,Yes,20.0,2,11,5,2,40.6,2024-07-31,2025-12-31,Yes
EMP113202,34,Male,Human Resources,HR Business Partner,Bachelor's,38200,2.9,7.3,2,3,4,2,No,None,Yes,24.0,5,9,2,3,63.8,2023-09-06,2024-09-06,No
EMP113203,21,Male,Operations,Supply Chain Analyst,Bachelor's,28400,0.0,0.0,2,4,4,3,No,None,No,56.0,4,17,0,5,78.3,2026-07-31,,No
EMP113204,32,Female,Customer Support,Team Leader,Bachelor's,55800,3.8,7.2,1,3,1,3,No,Rarely,No,66.0,4,6,4,13,50.2,2022-10-12,,Yes
EMP113205,28,Female,Human Resources,HR Manager,Bachelor's,61800,1.4,4.5,4,2,2,4,No,Rarely,No,33.0,6,6,4,10,70.0,2025-03-07,,No
EMP113206,37,Male,Research & Development,Research Analyst,Bachelor's,49000,2.9,12.4,3,3,2,3,No,None,No,22.0,9,6,2,2,63.9,2023-09-06,,No
EMP113207,31,Female,Operations,Operations Executive,Bachelor's,34600,8.9,8.9,4,2,3,4,No,Rarely,No,34.0,9,11,2,1,75.2,2017-09-05,,No
EMP113208,44,Male,Customer Support,Team Leader,Diploma,48600,2.0,13.6,3,3,3,4,No,Rarely,Yes,43.0,7,10,0,6,75.4,2024-07-31,2026-04-22,No
EMP113209,32,Female,Sales,Business Development Executive,Master's,27400,1.6,6.7,4,4,1,4,No,Rarely,No,76.0,5,11,1,4,82.0,2024-12-24,,No
EMP113210,35,Male,Customer Support,Customer Success Manager,Bachelor's,46000,0.3,6.6,3,4,3,3,No,None,No,11.0,4,6,3,7,73.3,2026-04-12,,No
EMP113211,37,Male,Operations,Supply Chain Analyst,PhD,34700,5.2,11.9,4,1,3,4,Yes,Frequently,No,14.0,4,7,3,1,65.6,2021-05-19,,Yes
EMP113212,31,Male,Sales,Sales Manager,Bachelor's,48900,5.7,5.8,3,3,1,2,Yes,None,Yes,9.0,2,12,7,5,53.8,2020-11-17,2023-05-06,No
EMP113213,44,Male,Technology,Data Engineer,PhD,58700,8.7,14.7,3,3,3,3,No,None,No,28.0,7,13,2,5,69.9,2017-11-17,,No
EMP113214,41,Female,Research & Development,Product Manager,Bachelor's,68000,6.1,12.7,4,2,3,3,No,Rarely,Yes,5.0,5,6,1,11,67.3,2020-06-24,2024-03-14,No
EMP113215,37,Female,Sales,Account Executive,High School,30700,6.5,11.5,3,3,3,3,Yes,None,No,57.0,5,8,2,1,74.8,2020-01-30,,No
EMP113216,30,Male,Human Resources,HR Business Partner,Bachelor's,43400,3.4,7.8,2,4,3,2,No,Frequently,No,9.0,4,15,2,4,62.5,2023-03-07,,No
EMP113217,25,Female,Technology,Data Analyst,Master's,28800,3.1,3.1,4,4,3,4,No,Rarely,No,33.0,5,7,2,3,87.5,2023-06-25,,No
EMP113218,34,Female,Operations,Operations Executive,Bachelor's,33400,6.3,10.0,4,3,3,3,Yes,Rarely,Yes,43.0,7,10,0,4,79.9,2020-04-12,2024-08-12,No
EMP113219,33,Male,Customer Support,Customer Support Executive,Bachelor's,33600,2.8,6.6,4,2,4,4,No,Frequently,No,37.0,11,12,3,4,80.7,2023-10-12,,No
EMP113220,27,Male,Finance,Financial Analyst,Master's,38800,3.7,4.5,4,4,1,4,No,Rarely,Yes,29.0,7,10,1,1,76.8,2022-11-18,2025-03-05,No
EMP113221,32,Female,Finance,Finance Manager,Master's,51700,6.3,6.3,4,3,3,4,Yes,Frequently,Yes,46.0,3,7,0,6,83.4,2020-04-12,2023-11-07,No
EMP113222,24,Female,Research & Development,Product Manager,Bachelor's,52400,0.8,2.6,4,4,2,4,Yes,Rarely,No,39.0,7,0,4,13,83.5,2025-10-12,,No
EMP113223,47,Female,Customer Support,Customer Success Manager,High School,53400,5.5,16.8,3,4,2,4,No,None,No,46.0,4,7,1,11,77.2,2021-01-29,,No
EMP113224,42,Male,Customer Support,Support Specialist,Bachelor's,39500,8.8,11.0,3,2,3,2,Yes,Rarely,Yes,11.0,3,7,3,2,57.8,2017-10-12,2022-08-13,No
EMP113225,24,Female,Finance,Accountant,Master's,44900,2.0,2.0,2,1,4,3,No,None,No,36.0,9,4,5,5,56.2,2024-07-31,,No
EMP113226,36,Male,Technology,Software Engineer,Bachelor's,74700,8.4,13.2,4,3,2,4,Yes,None,No,38.0,3,9,1,1,77.1,2018-03-07,,No
EMP113227,21,Male,Finance,Finance Manager,Diploma,53600,0.0,0.0,4,3,2,4,No,None,No,42.0,8,12,5,12,77.8,2026-07-31,,No
EMP113228,31,Female,Marketing,Marketing Analyst,Bachelor's,41700,5.1,5.1,4,4,3,4,No,None,No,49.0,6,11,3,4,90.2,2021-06-24,,Yes
EMP113229,32,Female,Sales,Sales Manager,Bachelor's,59700,2.4,9.2,3,3,4,4,No,None,No,22.0,6,0,1,8,76.9,2024-03-06,,Yes
EMP113230,28,Male,Technology,QA Engineer,Bachelor's,52100,5.5,5.5,2,3,3,3,No,Rarely,No,55.0,6,8,0,3,66.9,2021-01-29,,No
EMP113231,27,Male,Sales,Business Development Executive,Master's,27100,6.0,6.0,2,4,4,3,No,Frequently,Yes,56.0,5,8,4,2,78.3,2020-07-30,2024-02-01,No
EMP113232,36,Female,Finance,Accountant,Diploma,38200,0.4,9.0,3,4,3,3,No,None,No,72.0,8,18,1,3,81.5,2026-03-07,,No
EMP113233,30,Female,Customer Support,Customer Success Manager,High School,52700,9.0,9.0,4,4,2,4,No,Rarely,Yes,50.0,8,7,1,3,85.3,2017-07-31,2018-12-20,No
EMP113234,39,Male,Sales,Sales Manager,Diploma,53500,1.5,8.7,3,3,3,3,No,None,No,5.0,2,4,3,14,66.1,2025-01-29,,No
EMP113235,45,Male,Operations,Process Analyst,Bachelor's,32900,3.4,12.7,2,3,2,3,No,Rarely,No,50.0,2,15,1,1,61.1,2023-03-07,,No
EMP113236,37,Male,Research & Development,Research Analyst,Master's,50900,1.2,12.8,2,3,3,3,No,None,No,25.0,5,20,0,2,61.9,2025-05-19,,No
EMP113237,45,Male,Technology,Data Analyst,Diploma,50200,9.9,20.4,2,2,3,4,No,Rarely,No,41.0,5,5,3,4,61.3,2016-09-05,,Yes
EMP113238,28,Female,Marketing,Digital Marketing Specialist,Master's,25300,4.2,4.2,2,3,3,3,No,None,Yes,49.0,3,16,2,3,65.9,2022-05-19,2024-11-08,No
EMP113239,34,Male,Research & Development,Product Manager,Master's,70400,2.3,10.4,1,3,2,2,No,None,No,24.0,3,5,1,13,46.2,2024-04-12,,No
EMP113240,43,Male,Research & Development,Product Analyst,Bachelor's,48500,2.1,16.4,3,3,4,2,No,Rarely,No,29.0,3,4,0,2,72.1,2024-06-24,,No
EMP113241,32,Male,Technology,Software Engineer,Master's,51200,3.6,9.3,4,3,2,4,No,None,No,42.0,8,4,3,4,77.8,2022-12-24,,No
EMP113242,36,Female,Sales,Business Development Executive,Bachelor's,35000,1.0,11.4,3,3,2,4,No,Frequently,No,46.0,3,0,4,2,70.9,2025-07-31,,No
EMP113243,26,Male,Sales,Account Executive,Bachelor's,32200,5.0,5.0,4,3,2,4,No,Frequently,No,27.0,6,2,0,4,75.2,2021-07-31,,No
EMP113244,47,Male,Marketing,Marketing Executive,Master's,38900,7.3,12.5,3,4,2,4,No,None,No,41.0,2,4,6,1,76.3,2019-04-13,,No
EMP113245,28,Male,Marketing,Brand Manager,Bachelor's,46400,7.0,7.0,3,3,3,4,No,Rarely,No,37.0,4,9,4,3,74.4,2019-07-31,,No
EMP113246,36,Male,Operations,Process Analyst,Bachelor's,33200,1.2,11.4,3,3,3,3,No,Rarely,No,26.0,4,3,4,2,69.6,2025-05-19,,No
EMP113247,28,Male,Technology,Software Engineer,Bachelor's,49100,0.7,4.0,3,2,4,4,No,None,No,37.0,2,14,4,4,73.2,2025-11-17,,No
EMP113248,24,Female,Sales,Business Development Executive,High School,24900,3.0,3.0,4,2,1,5,No,None,Yes,57.0,6,11,4,5,72.0,2023-07-31,2025-08-16,No
EMP113249,37,Male,Operations,Supply Chain Analyst,Diploma,41600,3.9,11.3,3,2,3,3,No,None,No,40.0,3,10,3,3,65.7,2022-09-06,,No
EMP113250,48,Male,Human Resources,Recruiter,High School,37000,7.1,16.7,3,3,3,4,No,Rarely,Yes,37.0,6,12,3,2,74.4,2019-06-25,2021-03-17,No
EMP113251,28,Male,Marketing,Brand Manager,Bachelor's,47700,7.0,7.0,2,4,3,3,No,None,Yes,46.0,5,17,3,6,71.7,2019-07-31,2023-04-01,No
EMP113252,26,Male,Finance,Financial Analyst,Bachelor's,38200,0.9,3.4,3,3,2,3,Yes,None,No,56.0,5,8,3,2,69.6,2025-09-05,,Yes
EMP113253,29,Female,Technology,Software Engineer,PhD,52900,1.3,5.3,4,2,4,4,No,Rarely,No,47.0,5,11,3,2,82.3,2025-04-12,,No
EMP113254,31,Male,Technology,IT Support Specialist,Master's,41900,7.2,7.2,3,2,3,3,No,None,No,40.0,5,8,3,2,65.7,2019-05-19,,No
EMP113255,37,Male,Technology,QA Engineer,Master's,65300,1.0,10.5,2,3,2,3,Yes,Rarely,No,22.0,9,6,3,1,56.4,2025-07-31,,No
EMP113256,21,Female,Technology,QA Engineer,Bachelor's,53200,0.0,0.0,3,3,4,3,No,,No,37.0,5,6,5,4,76.4,2026-07-31,,No
EMP113257,43,Male,Sales,Sales Manager,Bachelor's,49100,4.8,10.5,3,3,3,3,Yes,None,No,43.0,8,10,1,13,72.4,2021-10-12,,No
EMP113258,45,Male,Technology,Data Analyst,Diploma,45200,1.8,15.9,3,1,4,5,No,None,No,92.0,3,10,2,4,73.8,2024-10-12,,Yes
EMP113259,37,Male,Sales,Sales Manager,Bachelor's,57400,12.7,12.7,4,1,1,3,No,None,Yes,38.0,6,5,7,13,56.6,2013-11-17,2019-09-22,No
EMP113260,25,Female,Technology,Data Engineer,Master's,49400,4.0,4.0,3,3,3,2,No,None,Yes,5.0,8,10,2,3,63.1,2022-07-31,2025-12-28,No
EMP113261,43,Male,Marketing,Marketing Analyst,Master's,37300,12.1,12.1,3,3,2,2,No,Frequently,No,35.0,6,3,4,1,63.1,2014-06-24,,No
EMP113262,30,Male,Technology,Software Engineer,Master's,45700,4.0,6.0,3,3,3,4,Yes,None,Yes,49.0,6,8,2,3,76.4,2022-07-31,2024-10-26,No
EMP113263,35,Male,Operations,Process Analyst,Diploma,47000,5.1,7.4,4,4,3,4,No,Rarely,No,51.0,2,9,2,1,90.5,2021-06-24,,No
EMP113264,34,Female,Marketing,Brand Manager,Bachelor's,50100,1.8,6.5,2,3,2,3,No,None,No,54.0,1,6,5,3,61.7,2024-10-12,,Yes
EMP113265,24,Female,Operations,Supply Chain Analyst,Bachelor's,27800,3.0,3.0,3,4,2,3,No,None,No,36.0,1,6,2,3,72.5,2023-07-31,,Yes
EMP113266,50,Male,Research & Development,Product Manager,Bachelor's,78300,3.2,23.4,4,4,2,5,Yes,None,No,73.0,5,6,0,3,90.0,2023-05-19,,Yes
EMP113267,23,Female,Sales,Sales Executive,Bachelor's,24800,2.0,2.0,3,2,2,3,No,None,Yes,44.0,1,13,2,3,61.3,2024-07-31,2025-10-18,Yes
EMP113268,34,Male,Marketing,Marketing Analyst,Bachelor's,33900,1.1,7.5,4,4,2,3,No,Frequently,No,42.0,1,11,0,4,81.0,2025-06-24,,No
